METADATA:
Experiment Seed,Subject
3646670,subject005
Time after setup,207.3213192000112
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,242.31604499999958
Math Task Start,261.86846280000464,,,,Hard Math Task,1,subject005,,,
fixation cross,261.88077650000923,,,,Hard Math Task,1,subject005,,,
Math Trial Start,263.9262325000018,,,,Hard Math Task,1,subject005,,,
Choice presented,263.9510774000082,,,,Hard Math Task,1,subject005,,,
Choice made,266.24601370000164,,,,Hard Math Task,1,subject005,,,
Math Trial End,266.2460928000073,True,,,Hard Math Task,1,subject005,,,
Math Trial End,266.2461268000043,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,268.27706990001025,,,,Hard Math Task,1,subject005,,,
Choice presented,268.28255770000396,,,,Hard Math Task,1,subject005,,,
Choice made,270.83251670000027,,,,Hard Math Task,1,subject005,,,
Math Trial End,270.8325681999995,False,,,Hard Math Task,1,subject005,,,
Math Trial End,270.8325965999975,False,,,Hard Math Task,1,subject005,,,
Math Trial Start,272.8611058000097,,,,Hard Math Task,1,subject005,,,
Choice presented,272.86959970000316,,,,Hard Math Task,1,subject005,,,
Choice made,275.102670200009,,,,Hard Math Task,1,subject005,,,
Math Trial End,275.1027005000069,True,,,Hard Math Task,1,subject005,,,
Math Trial End,275.1027141000086,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,277.13298520000535,,,,Hard Math Task,1,subject005,,,
Choice presented,277.1396476000082,,,,Hard Math Task,1,subject005,,,
Choice made,279.62318660000165,,,,Hard Math Task,1,subject005,,,
Math Trial End,279.6232502000057,True,,,Hard Math Task,1,subject005,,,
Math Trial End,279.6232855999988,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,281.65218879999884,,,,Hard Math Task,1,subject005,,,
Choice presented,281.6601348000113,,,,Hard Math Task,1,subject005,,,
Choice made,283.5765129000065,,,,Hard Math Task,1,subject005,,,
Math Trial End,283.5765512000071,True,,,Hard Math Task,1,subject005,,,
Math Trial End,283.5765662000049,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,285.6069384000002,,,,Hard Math Task,1,subject005,,,
Choice presented,285.6133389000024,,,,Hard Math Task,1,subject005,,,
Choice made,287.87973520001105,,,,Hard Math Task,1,subject005,,,
Math Trial End,287.87978689999727,True,,,Hard Math Task,1,subject005,,,
Math Trial End,287.87981440000294,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,289.9086881000112,,,,Hard Math Task,1,subject005,,,
Choice presented,289.91685960000905,,,,Hard Math Task,1,subject005,,,
Choice made,292.31681230000686,,,,Hard Math Task,1,subject005,,,
Math Trial End,292.3168730000034,False,,,Hard Math Task,1,subject005,,,
Math Trial End,292.31690610000805,False,,,Hard Math Task,1,subject005,,,
Math Trial Start,294.34604740000213,,,,Hard Math Task,1,subject005,,,
Choice presented,294.3538012000063,,,,Hard Math Task,1,subject005,,,
Choice made,296.420277600002,,,,Hard Math Task,1,subject005,,,
Math Trial End,296.4203153999988,True,,,Hard Math Task,1,subject005,,,
Math Trial End,296.4203303000104,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,298.4501495000004,,,,Hard Math Task,1,subject005,,,
Choice presented,298.4570315000019,,,,Hard Math Task,1,subject005,,,
Choice made,300.44011680000403,,,,Hard Math Task,1,subject005,,,
Math Trial End,300.44018869999854,True,,,Hard Math Task,1,subject005,,,
Math Trial End,300.4402284000098,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,302.47155210000346,,,,Hard Math Task,1,subject005,,,
Choice presented,302.47719390000566,,,,Hard Math Task,1,subject005,,,
Choice made,304.5099889999983,,,,Hard Math Task,1,subject005,,,
Math Trial End,304.51007260000915,True,,,Hard Math Task,1,subject005,,,
Math Trial End,304.51012420000916,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,306.5394069000031,,,,Hard Math Task,1,subject005,,,
Choice presented,306.5466757000104,,,,Hard Math Task,1,subject005,,,
Choice made,308.4132951000065,,,,Hard Math Task,1,subject005,,,
Math Trial End,308.41335080000863,True,,,Hard Math Task,1,subject005,,,
Math Trial End,308.41337999999814,True,,,Hard Math Task,1,subject005,,,
Math Trial Start,310.4436628000112,,,,Hard Math Task,1,subject005,,,
Choice presented,310.45007469999837,,,,Hard Math Task,1,subject005,,,
Choice made,312.46647200000007,,,,Hard Math Task,1,subject005,,,
Math Trial End,312.4665318000043,True,,,Hard Math Task,1,subject005,,,
Math Trial End,312.46656559999974,True,,,Hard Math Task,1,subject005,,,
