METADATA:
Experiment Seed,Subject
856146,subject008
Time after setup,4.7590446999820415
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,30.039717200008454
Math Task Start,63.520836399984546,,,,Hard Math Task,1,subject008,,,
fixation cross,63.539089600002626,,,,Hard Math Task,1,subject008,,,
Math Trial Start,65.5886962999939,,,,Hard Math Task,1,subject008,,,
Choice presented,65.60666439999477,,,,Hard Math Task,1,subject008,,,
Choice made,69.8577752999845,,,,Hard Math Task,1,subject008,,,
Math Trial End,69.85784809998586,True,,,Hard Math Task,1,subject008,,,
Math Trial End,69.8578880999994,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,71.88791449999553,,,,Hard Math Task,1,subject008,,,
Choice presented,71.8948191999807,,,,Hard Math Task,1,subject008,,,
Choice made,75.26214419997996,,,,Hard Math Task,1,subject008,,,
Math Trial End,75.26222219999181,True,,,Hard Math Task,1,subject008,,,
Math Trial End,75.26226669998141,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,77.2908621999959,,,,Hard Math Task,1,subject008,,,
Choice presented,77.29889340000227,,,,Hard Math Task,1,subject008,,,
Choice made,80.39959489999455,,,,Hard Math Task,1,subject008,,,
Math Trial End,80.39967839999008,True,,,Hard Math Task,1,subject008,,,
Math Trial End,80.39972560000024,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,82.42993710000883,,,,Hard Math Task,1,subject008,,,
Choice presented,82.43640049998066,,,,Hard Math Task,1,subject008,,,
Choice made,84.55284429999301,,,,Hard Math Task,1,subject008,,,
Math Trial End,84.55292779998854,True,,,Hard Math Task,1,subject008,,,
Math Trial End,84.5529763000086,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,86.58184790000087,,,,Hard Math Task,1,subject008,,,
Choice presented,86.58974799999851,,,,Hard Math Task,1,subject008,,,
Choice made,88.65611399998306,,,,Hard Math Task,1,subject008,,,
Math Trial End,88.65618009999162,True,,,Hard Math Task,1,subject008,,,
Math Trial End,88.65621630000533,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,90.6854073999857,,,,Hard Math Task,1,subject008,,,
Choice presented,90.69286539999302,,,,Hard Math Task,1,subject008,,,
Choice made,94.82777400000487,,,,Hard Math Task,1,subject008,,,
Math Trial End,94.82781359998626,True,,,Hard Math Task,1,subject008,,,
Math Trial End,94.8278284999833,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,96.85766419998254,,,,Hard Math Task,1,subject008,,,
Choice presented,96.86459819998709,,,,Hard Math Task,1,subject008,,,
Choice made,101.7666052999848,,,,Hard Math Task,1,subject008,,,
Math Trial End,101.76669109999784,False,,,Hard Math Task,1,subject008,,,
Math Trial End,101.76673360000132,False,,,Hard Math Task,1,subject008,,,
Math Trial Start,103.79675710000447,,,,Hard Math Task,1,subject008,,,
Choice presented,103.80349749999004,,,,Hard Math Task,1,subject008,,,
Choice made,107.10422619999736,,,,Hard Math Task,1,subject008,,,
Math Trial End,107.10430529998848,True,,,Hard Math Task,1,subject008,,,
Math Trial End,107.10434970000642,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,109.13394229998812,,,,Hard Math Task,1,subject008,,,
Choice presented,109.1409628999827,,,,Hard Math Task,1,subject008,,,
Choice made,111.40761900000507,,,,Hard Math Task,1,subject008,,,
Math Trial End,111.4076923999819,True,,,Hard Math Task,1,subject008,,,
Math Trial End,111.40773039998021,True,,,Hard Math Task,1,subject008,,,
Math Trial Start,113.44176739998511,,,,Hard Math Task,1,subject008,,,
